sorted_gene_pair,A1,A2,A1_entrez,A2_entrez,SL,min_sequence_identity,closest,WGD,family_size,cds_length_ratio,shared_domains,has_pombe_ortholog,has_essential_pombe_ortholog,has_cerevisiae_ortholog,has_essential_cerevisiae_ortholog,conservation_score,mean_age,either_in_complex,mean_complex_essentiality,colocalisation,interact,n_total_ppi,fet_ppi_overlap,shared_ppi_mean_essentiality,gtex_spearman_corr,gtex_min_mean_expr,gtex_max_mean_expr
AKT3_RPS6KB2,AKT3,RPS6KB2,10000,6199,False,0.321577,False,False,14,0.993789,0.666667,True,False,True,False,6,910.0,False,0.0,1.0,False,270,4.500009,0.343736,0.142521,21.355215,53.621467
AKT3_SGK1,AKT3,SGK1,10000,6446,False,0.365019,False,False,14,0.910816,0.5,True,False,True,False,7,682.3,True,0.001951,0.0,False,106,7.804054,0.325748,0.108279,21.355215,41.120283
AKT3_SGK3,AKT3,SGK3,10000,23678,False,0.383064,False,False,14,0.965795,0.5,True,False,True,False,7,876.0,False,0.0,0.0,False,56,5.811166,0.005635,0.386475,6.800464,21.355215
ALDH1A2_ALDH1A3,ALDH1A2,ALDH1A3,8854,220,False,0.685328,False,False,9,0.988439,1.0,True,False,True,False,6,4200.0,False,0.0,0.0,False,20,0.0,0.0,0.436668,5.366123,9.784918
ALDH1A2_ALDH2,ALDH1A2,ALDH2,8854,217,False,0.648649,False,True,9,0.998073,1.0,True,False,True,False,8,4200.0,False,0.0,0.0,True,81,3.349356,0.0,0.20203,5.366123,60.570841
ALDH1A3_ALDH2,ALDH1A3,ALDH2,220,217,False,0.634429,False,False,9,0.990347,1.0,True,False,True,False,8,4200.0,False,0.0,0.0,False,87,0.0,0.0,0.108591,9.784918,60.570841
ALDH6A1_ALDH9A1,ALDH6A1,ALDH9A1,4329,223,False,0.254206,False,False,3,0.968284,1.0,False,False,True,False,8,1139.0,False,0.0,0.0,False,53,0.0,0.0,0.201289,21.919327,60.617544
ALKBH2_ALKBH3,ALKBH2,ALKBH3,121642,221120,False,0.276224,True,False,2,0.912892,1.0,False,False,False,False,5,625.8,False,0.0,0.5,False,57,3.515184,0.026008,0.775111,13.971696,17.518462
AMIGO1_AMIGO2,AMIGO1,AMIGO2,57463,347902,False,0.377395,True,False,3,0.944551,0.25,False,False,False,False,4,250.3,False,0.0,0.0,True,65,1.605148,0.002601,0.193571,9.358569,16.892877
AMIGO1_AMIGO3,AMIGO1,AMIGO3,57463,386724,False,0.35119,False,False,3,0.978218,0.5,False,False,False,False,4,198.15,False,0.0,0.0,True,69,3.132192,0.0013,0.302273,0.0,9.358569
AMIGO2_AMIGO3,AMIGO2,AMIGO3,347902,386724,False,0.319923,False,False,3,0.965583,0.333333,False,False,False,False,4,272.35,False,0.0,0.0,True,20,2.250937,0.0,0.302273,0.0,16.892877
AMMECR1_AMMECR1L,AMMECR1,AMMECR1L,9949,83607,False,0.612613,True,True,2,0.931138,1.0,True,False,True,False,8,4200.0,False,0.0,0.333333,False,33,1.866446,0.131339,0.734492,4.132937,16.435472
AMOT_AMOTL2,AMOT,AMOTL2,154796,51421,False,0.308118,False,True,3,0.77235,1.0,False,False,False,False,5,625.8,True,0.06921,0.5,True,235,33.362801,0.042653,0.135651,6.355913,46.004159
ANGEL2_CNOT6L,ANGEL2,CNOT6L,90806,246175,False,0.201802,False,False,6,0.968028,0.5,True,False,True,False,8,1105.0,True,0.368823,0.0,False,60,0.0,0.0,0.617112,10.25432,11.498904
ANGPT1_ANGPT2,ANGPT1,ANGPT2,284,285,False,0.594378,True,True,11,0.995992,1.0,False,False,False,False,5,625.8,False,0.0,0.0,False,15,2.58613,0.002601,0.510404,4.746311,10.16997
ANGPT1_ANGPTL1,ANGPT1,ANGPTL1,284,9068,False,0.299197,False,False,11,0.985972,1.0,False,False,False,False,5,389.55,False,0.0,0.0,False,4,0.0,0.0,0.688889,10.16997,24.675855
ANGPT1_ANGPTL2,ANGPT1,ANGPTL2,284,23452,False,0.263052,False,False,11,0.98998,1.0,False,False,False,False,5,454.6,False,0.0,0.0,False,6,0.0,0.0,0.634668,10.16997,46.80091
ANGPT1_FGL2,ANGPT1,FGL2,284,10875,False,0.24498,False,False,11,0.881764,1.0,False,False,False,False,5,625.8,False,0.0,0.0,False,15,0.0,0.0,0.49827,10.16997,41.883335
ANGPT2_ANGPTL2,ANGPT2,ANGPTL2,285,23452,False,0.256048,False,False,11,0.993964,1.0,False,False,False,False,5,625.8,False,0.0,0.0,False,14,0.0,0.0,0.617503,4.746311,46.80091
ANGPTL1_ANGPTL2,ANGPTL1,ANGPTL2,9068,23452,False,0.578093,True,True,11,0.995951,1.0,False,False,False,False,5,389.55,False,0.0,0.0,False,2,0.0,0.0,0.706868,24.675855,46.80091
ANGPTL2_FGL2,ANGPTL2,FGL2,23452,10875,False,0.233266,False,False,11,0.890688,1.0,False,False,False,False,5,625.8,False,0.0,0.0,False,13,0.0,0.0,0.546262,41.883335,46.80091
ANKHD1_ANKRD17,ANKHD1,ANKRD17,54882,26057,False,0.610449,True,True,6,0.976575,0.4,False,False,False,False,6,910.0,False,0.0,0.0,False,101,46.952359,0.11337,0.805481,20.113071,35.41951
ANKRD11_ANKRD12,ANKRD11,ANKRD12,29123,23253,False,0.29816,True,True,2,0.774399,0.666667,False,False,True,False,7,625.8,True,0.976593,0.666667,False,117,3.902442,0.940182,0.740356,12.67265,19.10278
ANKRD13A_ANKRD13B,ANKRD13A,ANKRD13B,88455,124930,False,0.495208,False,True,4,0.942584,1.0,False,False,False,False,7,910.0,False,0.0,0.0,False,46,8.796398,0.699176,-0.00228,15.621696,28.739622
ANKRD13B_ANKRD13C,ANKRD13B,ANKRD13C,124930,81573,False,0.249201,False,False,4,0.864434,1.0,False,False,False,False,7,910.0,False,0.0,0.0,False,20,0.0,0.0,0.41375,11.818105,15.621696
ANKRD13B_ANKRD13D,ANKRD13B,ANKRD13D,124930,338692,False,0.626198,True,True,4,0.966507,1.0,False,False,False,False,7,910.0,False,0.0,0.0,False,31,6.861595,0.549415,0.349419,15.621696,30.00627
ANKRD28_ANKRD44,ANKRD28,ANKRD44,23243,91526,False,0.644824,True,True,9,0.997162,0.75,False,False,False,False,5,1628.0,True,0.282421,0.0,True,122,24.846924,0.293238,0.228182,5.447516,16.911703
ANKRD44_TNKS2,ANKRD44,TNKS2,91526,80351,False,0.201544,False,False,9,0.905741,0.666667,False,False,False,False,7,1235.0,True,0.340052,0.0,False,63,4.627994,0.187256,0.399535,5.447516,28.788239
ANTXR1_ANTXR2,ANTXR1,ANTXR2,84168,118429,False,0.464539,True,True,3,0.867257,1.0,False,False,False,False,4,648.3,False,0.0,0.0,False,67,0.0,0.0,0.692338,24.003215,59.669217
ANXA11_ANXA4,ANXA11,ANXA4,311,307,False,0.358416,False,True,11,0.636364,1.0,False,False,False,False,5,543.05,False,0.0,0.5,False,80,1.156491,0.0,0.527641,31.610287,62.731718
ANXA11_ANXA6,ANXA11,ANXA6,311,309,False,0.271917,False,True,11,0.750742,1.0,False,False,False,False,5,682.3,True,0.008453,0.5,False,110,9.20952,0.144158,0.552299,62.731718,130.043967
ANXA2_ANXA4,ANXA2,ANXA4,302,307,False,0.436975,False,False,11,0.899441,1.0,False,False,False,False,5,315.35,True,0.339835,0.5,False,188,4.283574,0.195492,0.714201,31.610287,262.150169
ANXA2_ANXA6,ANXA2,ANXA6,302,309,False,0.225854,False,False,11,0.531157,1.0,False,False,False,False,5,454.6,True,0.174144,0.5,False,212,19.046929,0.378013,0.33357,130.043967,262.150169
ANXA4_ANXA5,ANXA4,ANXA5,307,308,False,0.576324,True,True,11,0.996894,1.0,False,False,False,False,5,315.35,False,0.0,0.0,False,124,6.758392,0.501625,0.671418,31.610287,366.354519
ANXA4_ANXA6,ANXA4,ANXA6,307,309,False,0.255572,False,True,11,0.477745,1.0,False,False,False,False,5,315.35,True,0.008453,1.0,False,79,4.282241,0.445384,0.396223,31.610287,130.043967
ANXA4_ANXA7,ANXA4,ANXA7,307,310,False,0.317623,False,True,11,0.658487,1.0,False,False,False,False,6,543.05,True,0.016905,0.5,True,157,6.259905,0.422887,0.537254,31.610287,91.301975
ANXA5_ANXA6,ANXA5,ANXA6,308,309,False,0.273403,False,True,11,0.476261,1.0,False,False,False,False,5,454.6,True,0.008453,0.0,False,155,11.908454,0.321196,0.727028,130.043967,366.354519
ANXA6_ANXA7,ANXA6,ANXA7,309,310,False,0.212481,False,False,11,0.725519,1.0,False,False,False,False,6,682.3,True,0.012679,0.5,False,195,4.063896,0.182835,0.603163,91.301975,130.043967
AP1B1_AP4B1,AP1B1,AP4B1,162,10717,False,0.211802,False,False,3,0.778947,0.666667,True,False,True,False,7,1041.3,True,0.043509,0.333333,False,122,4.328301,0.333333,0.534321,10.314469,52.718051
AP1M1_AP1M2,AP1M1,AP1M2,8907,10053,False,0.772414,True,True,6,0.977064,1.0,True,False,True,False,8,1628.0,True,0.053013,0.0,False,166,8.068873,0.033377,-0.156156,10.633404,14.928142
AP1M1_AP2M1,AP1M1,AP2M1,8907,1173,False,0.371739,False,False,6,0.94577,1.0,True,False,True,False,8,1628.0,True,0.03012,0.0,False,381,28.637287,0.184835,0.738678,10.633404,214.818822
AP1M1_AP3M2,AP1M1,AP3M2,8907,10947,False,0.262069,False,False,6,0.961009,1.0,True,False,True,False,8,1269.0,True,0.026432,0.0,False,147,1.071631,1.0,0.528757,10.633404,11.919506
AP1M2_AP2M1,AP1M2,AP2M1,10053,1173,False,0.367391,False,False,6,0.924078,1.0,True,False,True,False,8,1628.0,True,0.023183,0.0,False,299,17.68906,0.030838,-0.114736,14.928142,214.818822
AP1M2_AP3M1,AP1M2,AP3M1,10053,26985,False,0.296471,False,False,6,0.983568,1.0,True,False,True,False,8,1269.0,True,0.031031,0.0,False,113,0.844087,0.09883,0.129312,14.928142,19.728941
AP1M2_AP3M2,AP1M2,AP3M2,10053,10947,False,0.289412,False,False,6,0.983568,1.0,True,False,True,False,8,1269.0,True,0.021193,0.0,False,49,0.0,0.0,-0.010647,11.919506,14.928142
AP1M2_AP4M1,AP1M2,AP4M1,10053,9179,False,0.271523,False,False,6,0.924078,1.0,True,False,True,False,8,1628.0,True,0.0351,0.0,False,72,0.0,0.0,0.256476,12.915086,14.928142
AP1S1_AP1S2,AP1S1,AP1S2,1174,8905,False,0.85625,True,True,5,0.842932,1.0,True,False,True,False,8,1628.0,True,0.049859,1.0,False,58,22.810498,0.201679,-0.0941,16.559551,40.275094
AP1S1_AP4S1,AP1S1,AP4S1,1174,11154,False,0.27673,False,False,5,0.837696,1.0,True,False,True,False,8,1041.3,True,0.037719,0.5,False,47,0.0,0.0,0.415253,3.253647,40.275094
AP1S2_AP2S1,AP1S2,AP2S1,8905,1175,False,0.40625,False,False,5,0.987578,1.0,True,False,True,False,8,902.05,True,0.038222,0.0,False,95,8.374776,0.15583,-0.010642,16.559551,97.701221
AP1S2_AP4S1,AP1S2,AP4S1,8905,11154,False,0.26875,False,False,5,0.993789,1.0,True,False,True,False,8,1041.3,True,0.025915,0.5,False,65,1.291682,0.620286,0.513212,3.253647,16.559551
AP2A1_AP2A2,AP2A1,AP2A2,160,161,False,0.796315,True,True,2,0.962168,1.0,True,False,True,False,8,1628.0,True,0.106957,0.5,True,180,124.681731,0.236391,0.672296,38.459525,62.615277
AP2B1_AP4B1,AP2B1,AP4B1,163,10717,False,0.212408,False,True,3,0.777311,0.666667,True,False,True,False,7,1041.3,True,0.017772,1.0,False,164,2.365985,0.5,0.596518,10.314469,61.547304
AP2M1_AP3M2,AP2M1,AP3M2,1173,10947,False,0.230435,False,False,6,0.908894,1.0,True,False,True,False,8,1269.0,True,0.007472,0.0,False,288,0.780666,1.0,0.635611,11.919506,214.818822
AP2M1_AP4M1,AP2M1,AP4M1,1173,9179,False,0.26087,False,False,6,1.0,1.0,True,False,True,False,8,1628.0,True,0.007658,0.0,False,311,0.386527,1.0,0.604862,12.915086,214.818822
AP2S1_AP4S1,AP2S1,AP4S1,1175,11154,False,0.289308,False,False,5,0.99375,1.0,True,False,True,False,8,315.35,True,0.0013,0.0,False,78,1.182442,0.790637,0.230344,3.253647,97.701221
AP3M1_AP3M2,AP3M1,AP3M2,26985,10947,False,0.842105,True,True,6,1.0,1.0,True,False,True,False,7,910.0,True,0.010873,0.0,True,79,17.04103,0.158276,0.380911,11.919506,19.728941
AP3M2_AP4M1,AP3M2,AP4M1,10947,9179,False,0.200883,False,False,6,0.908894,1.0,True,False,True,False,8,910.0,True,0.011481,0.0,False,46,1.648123,1.0,0.545391,11.919506,12.915086
APBB1_APBB2,APBB1,APBB2,322,323,False,0.40448,True,True,3,0.935526,1.0,False,False,False,False,5,543.05,True,0.156264,0.0,True,132,5.725279,0.025488,0.442664,16.659123,53.598108
APBB1_APBB3,APBB1,APBB3,322,10307,False,0.243662,False,True,3,0.694796,0.5,False,False,False,False,5,250.3,True,0.156264,0.0,False,118,6.807641,0.048375,0.359636,46.023602,53.598108
APBB2_APBB3,APBB2,APBB3,323,10307,False,0.26614,False,True,3,0.65,0.5,False,False,False,False,5,617.25,False,0.0,0.0,False,59,8.821871,0.023927,0.479553,16.659123,46.023602
APH1A_APH1B,APH1A,APH1B,51107,83464,False,0.54717,True,True,2,0.969925,1.0,False,False,False,False,7,455.0,True,0.013961,0.0,False,42,11.457065,0.006762,0.421625,11.317822,88.520136
APLP2_APP,APLP2,APP,334,351,False,0.479221,True,True,3,0.990921,0.833333,False,False,False,False,6,454.6,True,0.181404,0.5,False,2207,10.024475,0.10688,0.730548,247.206026,261.421861
APOBEC3D_APOBEC3F,APOBEC3D,APOBEC3F,140564,200316,False,0.772021,True,False,10,0.966408,1.0,False,False,False,False,0,29.6,False,0.0,0.0,True,65,5.245923,0.004768,0.895854,2.518873,3.243556
APOL1_APOL2,APOL1,APOL2,8542,23780,False,0.5,True,False,6,0.922222,1.0,False,False,False,False,3,45.5,True,0.004226,0.0,False,65,0.0,0.0,0.562196,31.181105,34.076412
APOL1_APOL3,APOL1,APOL3,8542,80833,False,0.379227,False,False,6,0.971084,1.0,False,False,False,False,3,227.3,True,0.004226,0.0,False,30,0.0,0.0,0.762913,20.92862,31.181105
APOL1_APOL6,APOL1,APOL6,8542,80830,False,0.243961,False,False,6,0.828916,1.0,False,False,False,False,3,0.0,True,0.004226,0.0,False,13,0.0,0.0,0.805885,8.86154,31.181105
APOL2_APOL3,APOL2,APOL3,23780,80833,False,0.430348,False,False,6,0.895556,1.0,False,False,False,False,3,272.8,False,0.0,0.0,False,88,3.934895,0.000867,0.508142,20.92862,34.076412
APOL3_APOL6,APOL3,APOL6,80833,80830,False,0.261194,False,False,6,0.853598,1.0,False,False,False,False,3,454.6,False,0.0,0.0,False,39,0.0,0.0,0.725163,8.86154,20.92862
ARAF_BRAF,ARAF,BRAF,369,673,False,0.462141,False,True,7,0.75495,1.0,False,False,False,False,7,910.0,True,0.040343,0.0,True,361,39.670541,0.23277,0.417084,11.348294,47.320189
ARAP1_ARAP3,ARAP1,ARAP3,116985,64411,False,0.312176,False,True,3,0.939159,0.666667,False,False,True,False,5,842.0,False,0.0,0.0,False,38,3.739286,0.0013,0.669269,15.367287,38.932972
ARF3_ARL15,ARF3,ARL15,377,54622,False,0.289216,False,False,11,0.887805,1.0,True,True,True,False,7,1212.5,False,0.0,0.0,False,73,1.14573,0.0,0.32128,9.889552,80.500963
ARF4_ARL15,ARF4,ARL15,378,54622,False,0.279412,False,False,11,0.882927,1.0,False,False,True,False,5,1212.5,False,0.0,0.0,False,136,0.74006,0.0,0.505882,9.889552,121.26506
ARF5_ARL15,ARF5,ARL15,381,54622,False,0.289216,False,False,11,0.882927,1.0,False,False,True,False,5,1212.5,False,0.0,0.0,False,109,0.865599,0.0,0.452309,9.889552,157.710079
ARF6_ARL15,ARF6,ARL15,382,54622,False,0.27451,False,False,11,0.858537,1.0,True,False,True,False,7,1082.5,False,0.0,0.0,False,121,1.89239,0.00065,0.462011,9.889552,52.036948
ARFGAP2_ARFGAP3,ARFGAP2,ARFGAP3,84364,26286,False,0.533589,True,False,2,0.990421,1.0,True,True,True,False,8,1628.0,False,0.0,0.5,False,44,25.014969,0.16593,0.345063,45.516336,66.652739
ARFGEF1_ARFGEF2,ARFGEF1,ARFGEF2,10565,10564,True,0.743104,True,True,7,0.965405,1.0,True,False,True,True,7,1628.0,False,0.0,0.333333,True,64,33.827594,0.196706,0.82054,14.032776,17.438695
ARHGAP10_ARHGAP26,ARHGAP10,ARHGAP26,79658,23092,False,0.554054,True,True,5,0.965644,1.0,False,False,True,False,7,910.0,True,0.045514,0.333333,True,34,16.428995,0.319339,0.048505,9.641856,40.302037
ARHGAP10_OPHN1,ARHGAP10,OPHN1,79658,4983,False,0.415212,False,True,5,0.980075,0.75,False,False,True,False,7,910.0,True,0.045514,0.25,False,20,10.767672,0.552991,0.239773,5.491305,40.302037
ARHGAP12_ARHGAP27,ARHGAP12,ARHGAP27,94134,201176,False,0.346457,True,False,6,0.951685,0.4,False,False,True,False,5,454.6,False,0.0,0.0,False,19,0.0,0.0,0.232513,16.627891,22.272006
ARHGAP17_SH3BP1,ARHGAP17,SH3BP1,55114,23616,False,0.330306,False,True,3,0.795918,1.0,False,False,False,False,5,455.0,True,0.082416,0.5,True,62,15.578139,0.019692,0.331942,12.453667,38.810146
ARHGAP26_OPHN1,ARHGAP26,OPHN1,23092,4983,False,0.427518,False,True,4,0.985276,0.75,False,False,True,False,7,910.0,False,0.0,0.0,True,28,7.361135,0.737321,0.273111,5.491305,9.641856
ARHGAP29_GMIP,ARHGAP29,GMIP,9411,51291,False,0.245044,False,True,6,0.769414,0.5,False,False,False,False,6,407.9,False,0.0,0.75,False,19,2.343468,1.0,0.255606,13.068867,19.035601
ARHGAP32_ARHGAP33,ARHGAP32,ARHGAP33,9743,115703,False,0.251557,True,False,5,0.539751,0.666667,False,False,True,False,7,797.0,False,0.0,0.0,False,52,2.092044,0.612484,0.460731,9.919082,20.736545
ARHGAP35_ARHGAP5,ARHGAP35,ARHGAP5,2909,394,False,0.51265,True,True,4,0.998004,1.0,False,False,True,False,6,910.0,False,0.0,0.0,False,36,8.368462,0.098179,0.668462,19.183113,25.068441
ARHGDIA_ARHGDIB,ARHGDIA,ARHGDIB,396,397,False,0.485106,True,False,3,0.81016,1.0,True,False,True,False,8,864.6,False,0.0,1.0,False,122,15.952466,0.402564,0.632358,170.155102,205.602967
ARHGEF11_ARHGEF12,ARHGEF11,ARHGEF12,9826,23365,False,0.321383,True,True,4,0.988484,1.0,False,False,True,True,7,648.3,False,0.0,0.666667,False,49,34.976322,0.117642,0.541852,20.991702,38.234916
ARHGEF19_ARHGEF26,ARHGEF19,ARHGEF26,128272,26084,False,0.222732,False,True,6,0.920872,1.0,False,False,False,False,6,290.7,False,0.0,0.0,False,15,0.0,0.0,0.361741,10.701158,17.971235
ARHGEF19_ARHGEF5,ARHGEF19,ARHGEF5,128272,7984,True,0.21603,True,True,6,0.502503,0.5,False,False,False,False,6,290.7,False,0.0,0.0,False,36,0.0,0.0,0.794973,5.770663,10.701158
ARHGEF1_ARHGEF11,ARHGEF1,ARHGEF11,9138,9826,False,0.208707,False,False,5,0.619962,0.666667,False,False,True,True,7,276.0,True,0.135837,0.333333,False,55,11.217945,0.072822,0.411377,20.991702,62.751328
ARHGEF1_ARHGEF12,ARHGEF1,ARHGEF12,9138,23365,False,0.223446,False,True,5,0.627184,0.666667,False,False,True,True,7,469.7,True,0.135837,0.666667,False,66,16.559445,0.050571,0.309491,38.234916,62.751328
ARHGEF3_NET1,ARHGEF3,NET1,50650,10276,False,0.501678,True,True,5,0.936348,0.5,True,False,True,True,6,842.0,False,0.0,0.0,False,24,2.075409,0.321196,0.170045,11.327693,47.315775
ARHGEF6_ARHGEF7,ARHGEF6,ARHGEF7,9459,8874,True,0.50934,True,True,2,0.900348,0.777778,False,False,False,False,6,910.0,True,0.049229,0.0,True,76,31.0197,0.222285,0.380289,18.03215,25.935921
ARID1A_ARID1B,ARID1A,ARID1B,8289,57492,True,0.522538,True,True,5,0.998253,1.0,True,False,False,False,6,842.0,True,0.390165,1.0,True,108,65.147215,0.239705,0.820223,7.781556,24.171106
ARID3A_ARID3B,ARID3A,ARID3B,1820,10620,False,0.408094,True,True,5,0.946128,1.0,False,False,False,False,6,454.6,False,0.0,0.5,True,69,20.770042,0.013654,0.691668,5.388395,7.485055
ARIH1_ARIH2,ARIH1,ARIH2,25820,10425,False,0.301616,True,False,3,0.885305,1.0,True,False,True,False,8,1269.0,False,0.0,0.5,False,444,10.172278,0.395888,0.642905,9.798162,29.206976
ARL15_ARL2,ARL15,ARL2,54622,402,False,0.27451,False,False,11,0.902439,1.0,True,True,True,False,8,1212.5,True,0.949447,0.142857,False,63,6.446046,0.013871,0.338751,9.889552,167.284355
ARL15_ARL3,ARL15,ARL3,54622,403,False,0.289216,False,False,11,0.892683,1.0,False,False,True,False,7,853.5,False,0.0,0.0,False,52,5.229607,0.014738,0.320845,9.889552,20.169929
ARL15_ARL8A,ARL15,ARL8A,54622,127829,False,0.235294,False,False,11,0.912195,1.0,False,False,True,False,8,853.5,False,0.0,0.0,False,55,1.427623,0.0,0.347294,9.889552,65.73659
ARL15_ARL8B,ARL15,ARL8B,54622,55207,False,0.240196,False,False,11,0.912195,1.0,False,False,True,False,8,853.5,False,0.0,0.0,False,87,0.0,0.0,0.413185,9.889552,70.881933
ARL1_ARL6,ARL1,ARL6,400,84100,False,0.360215,False,False,5,0.958974,1.0,False,False,True,False,7,1269.0,True,0.134374,0.0,False,47,0.0,0.0,0.654625,3.809756,30.968342
ARL4A_ARL4D,ARL4A,ARL4D,10124,379,False,0.60199,False,True,5,0.99505,1.0,False,False,True,False,6,315.35,False,0.0,0.0,False,34,3.878926,0.0,0.647529,17.637061,30.225223
ARL5A_ARL6,ARL5A,ARL6,26225,84100,False,0.365591,False,False,5,0.962567,1.0,False,False,True,False,8,910.0,False,0.0,0.0,False,16,0.0,0.0,0.374591,3.809756,13.695404
ARL5B_ARL6,ARL5B,ARL6,221079,84100,False,0.360215,False,False,5,0.962567,1.0,False,False,True,False,8,910.0,False,0.0,0.0,False,27,0.0,0.0,0.370574,3.809756,9.975657
ARL6IP5_PRAF2,ARL6IP5,PRAF2,10550,11230,False,0.409574,True,True,2,0.94709,1.0,False,False,False,False,7,910.0,False,0.0,0.5,False,110,10.983774,0.09883,0.501234,28.944557,116.300202
ARMC10_ARMCX1,ARMC10,ARMCX1,83787,51309,False,0.350993,False,False,10,0.757709,1.0,False,False,False,False,4,276.0,False,0.0,0.333333,False,20,0.0,0.0,0.653921,19.866099,34.498754
ARMC10_ARMCX2,ARMC10,ARMCX2,83787,9823,False,0.237342,False,False,10,0.543444,1.0,False,False,False,False,4,276.0,False,0.0,0.5,False,25,0.0,0.0,0.604376,19.866099,26.92687
ARMC10_ARMCX3,ARMC10,ARMCX3,83787,51566,False,0.435356,False,False,10,0.905263,1.0,False,False,False,False,4,276.0,False,0.0,0.0,False,91,4.974529,0.206046,0.618606,19.866099,41.392173
ARMC10_ARMCX6,ARMC10,ARMCX6,83787,54470,False,0.268222,False,False,10,0.875,1.0,False,False,False,False,4,276.0,False,0.0,0.0,False,10,3.266984,0.003901,0.685926,8.447218,19.866099
ARNT_ARNTL,ARNT,ARNTL,405,406,False,0.259823,False,False,5,0.793671,1.0,False,False,False,False,6,682.3,True,0.081383,0.333333,False,249,9.24931,0.219175,0.583396,19.087729,31.481739
ARRB1_ARRB2,ARRB1,ARRB2,408,409,False,0.732558,True,True,4,0.972158,1.0,False,False,False,False,6,910.0,True,0.002438,0.0,True,488,201.463305,0.308438,0.560571,21.429402,70.111973
ARRDC1_ARRDC2,ARRDC1,ARRDC2,92714,27106,False,0.233256,False,False,5,0.940092,1.0,True,False,False,False,6,454.6,False,0.0,0.0,False,43,4.821417,0.003251,0.209404,31.70619,50.911625
ARRDC1_ARRDC3,ARRDC1,ARRDC3,92714,57561,False,0.224018,False,False,5,0.956221,1.0,True,False,False,False,6,682.3,False,0.0,0.0,False,102,21.370004,0.048715,0.465187,31.70619,48.414129
ARRDC1_ARRDC4,ARRDC1,ARRDC4,92714,91947,False,0.247113,False,False,5,0.965438,1.0,True,False,False,False,6,407.9,False,0.0,0.0,False,46,11.228272,0.008843,0.275094,26.516723,31.70619
ARRDC2_ARRDC3,ARRDC2,ARRDC3,27106,57561,False,0.52657,True,True,5,0.983133,1.0,True,False,False,False,6,682.3,False,0.0,0.0,False,73,7.228967,0.005635,0.448672,48.414129,50.911625
ARRDC2_ARRDC4,ARRDC2,ARRDC4,27106,91947,False,0.442584,False,True,5,0.973747,1.0,True,False,False,False,6,407.9,False,0.0,0.0,False,12,0.0,0.0,0.308073,26.516723,50.911625
ARRDC2_TXNIP,ARRDC2,TXNIP,27106,10628,False,0.363636,False,True,5,0.960784,1.0,True,False,False,False,6,454.6,False,0.0,0.0,False,133,1.675648,0.0013,0.662634,50.911625,1080.048636
ARRDC3_ARRDC4,ARRDC3,ARRDC4,57561,91947,False,0.507177,False,True,5,0.990453,1.0,True,False,False,False,6,635.6,False,0.0,0.0,False,76,12.592956,0.007369,0.431806,26.516723,48.414129
ARRDC3_TXNIP,ARRDC3,TXNIP,57561,10628,False,0.396135,False,True,5,0.944578,1.0,True,False,False,False,6,910.0,False,0.0,0.0,False,196,7.330549,0.309307,0.473868,48.414129,1080.048636
ARRDC4_TXNIP,ARRDC4,TXNIP,91947,10628,False,0.41866,False,True,5,0.935561,1.0,True,False,False,False,6,361.2,False,0.0,0.333333,False,138,2.760577,0.005852,0.523153,26.516723,1080.048636
ARSA_ARSB,ARSA,ARSB,410,411,False,0.247655,False,False,11,0.955056,0.5,True,False,False,False,6,682.3,False,0.0,0.5,False,38,8.559059,0.000975,0.468964,5.034989,39.112668
ARSA_ARSD,ARSA,ARSD,410,414,False,0.279933,False,True,11,0.858586,1.0,False,False,False,False,5,454.6,False,0.0,0.0,False,30,0.0,0.0,0.55834,9.782744,39.112668
ARSA_ARSG,ARSA,ARSG,410,22901,False,0.35619,True,False,11,0.969582,1.0,False,False,False,False,4,625.8,False,0.0,0.0,False,49,5.235723,0.001734,0.554546,3.505161,39.112668
ARSA_ARSJ,ARSA,ARSJ,410,79642,True,0.200334,False,False,11,0.85,0.5,True,False,False,False,6,682.3,False,0.0,0.0,False,34,0.0,0.0,0.3796,3.974635,39.112668
